Key,Id,Japanese(ja),English(en)
"CheckUsableReverseSetCoin3",2211224264060928,"あなたの{setcoin}が{reverse}では設置されていない時に使用できる。","It can be used when {setcoin}, which is the same owner as this coin, is not installed in {reverse}."
"CheckUsableSetAttackDamageOver0",2212119412420608,"あなたのいずれかの{setcoin}のダメージが{damage}以上ある時に使用できる。","It can be used when the damage of any {setcoin} that is the same owner as this coin is {damage} or more."
"CheckUsableSetAttackDamageOver1",2212137942855680,"あなたの{setcoin}のうち、ダメージが{damage}以上であるコインが{num}枚以上ある時に使用できる。","It can be used when there are {num} or more coins of {setcoin} of the same owner as this coin whose damage is {damage} or more."
"CheckUsableSetAttackDamageOver2",2212152606142464,"あなたの{setcoin}のうち、ダメージが{damage}以上であるコインが{num}枚以下ある時に使用できる。","It can be used when there are less than {num} coins of {setcoin} of the same owner as this coin whose damage is {damage} or more."
"CheckUsableSetAttackDamageOver3",2212163930763264,"あなたの全ての{setcoin}のダメージが{damage}未満である時に使用できる。","Can be used when all {setcoin} of the same owner as this coin have less than {damage} damage."
"CheckUsableTurn",2213752296910848,"{handcoin}になってから{value}ターン経過すると使用できる。","It can be used after {value} turns have elapsed since it became {handcoin}."
"ConflateSetCoins",2214189041397760,"同じエリアに{num}枚以上設置された時、それらを全て{trashcoin}に移動する。その後[{coinname}]を設置する。","When more than {num} pieces are installed in the same area, move them all to {trashcoin}. Then install [{coinname}]."
"DamageToAddConditionTurn",2215380886433792,"このコインでダメージを与えた時、ダメージを受けたプレイヤーは[{conditionname}]をこのコインの経過ターン数分得る。(最大{maxCount})","When damage is dealt with this coin, the damaged player gains [{conditionname}] for the number of turns elapsed for this coin. (max {maxCount})"
"DamageToChangeCondition0",2216668982358016,"このコインでダメージを与えた時、あなたは[{conditionname}{value}]を得る。","When you deal damage with this coin, you get [{conditionname}{value}]."
"DamageToDraw",2219915948273664,"このコインでダメージを与えた時、あなたはストックから{num}枚取得する。","When you deal damage with this coin, you get {num} from the stock."
"DamageToGetCopy",2220642124902400,"このコインでダメージを与えた時、あなたは[{coinname}]の複製を取得する。","When you deal damage with this coin, you get a duplicate of [{coinname}]."
"DamageToMultipleCondition",2220997764132864,"このコインでダメージを与えた時、{player}の[{conditionname}]のカウントを{value}倍する。","When you deal damage with this coin, it multiplies the count of {player}'s [{conditionname}] by {value}."
"DamageToPushEnemy",2222286812164096,"このコインでダメージを与えた時、ダメージを受けたプレイヤーを{value}エリア遠ざける。","When damage is dealt with this coin, move the damaged player {value} area away."
"DontStop",2222694850834432,"設置されているエリアには止まれない。移動先がこのエリアしかない場合は、移動せず元のエリアにとどまる。","It cannot stop in the area where it is installed. If this area is the only place to move to, it does not move and stays in the original area."
"DrawToSet",2223195281633280,"このコインをドローした時、現在のエリアに設置可能なら設置する。","When you draw this coin, if it can be placed in the current area, it will be placed."
"GuardToAllReflection",2223929712652288,"使用した結果ダメージが0だった時、使用された{directattack}のダメージを{player}に与える。","If the damage is 0 as a result of using it, the {directattack} damage used is dealt to {player}."
"GuardToChangeCondition0",2225017119518720,"使用した結果ダメージが0だった時、{player}は[{name}{value}]を得る。","When the damage is 0 as a result of using it, {player} gets [{name}{value}]."
"GuardToDamage",2227425522429952,"使用した結果ダメージが0だった時、{player}は{damage}ダメージを受ける。","If the damage is 0 as a result of using it, the {player} takes {damage} damage."
"GuardToDraw",2229410954948608,"使用した結果ダメージが0だった時、あなたはストックから{num}枚取得する。","When the damage is 0 as a result of using it, you get {num} cards from the stock."
"GuardToEmptyResource",2276821647699968,"使用した結果ダメージが0だった時、{player}の{resource}を0にする。","If the damage is 0 as a result of using it, set {resource} of {player} to 0."
"GuardToPushEnemy0",2277278235439104,"使用した結果ダメージが0だった時、{player}を{value}エリア遠ざける。","When the damage is 0 as a result of using it, move {player} {value} area away."
"LoopTurnToFullProtection",2277811130150912,"{coinposition}になってから経過したターンが{value}の倍数である時、ダメージを100%軽減する。","When the number of turns elapsed since {coinposition} is a multiple of {value}, damage is reduced by 100%."
"LoopTurnToGetCopy0",2278874491072512,"{coinposition}にある時、あなたはターン終了毎に[{coinname}]の複製を取得する。","When in {coinposition}, you get a duplicate of [{coinname}] each end of turn."
"LoopTurnToGetCopy1",2278894195912704,"{coinposition}にある時、あなたは{loopturn}ターン毎のターン終了時に[{coinname}]の複製を取得する。","When in {coinposition}, you get a duplicate of [{coinname}] at the end of every {loopturn} turn."
"MoveToInnerArea",2280368154030080,"ターン終了毎に内側のエリアに移動する。","Move to the inner area at the end of each turn."
"MoveToOuterArea",2280654373335040,"ターン終了毎に外側のエリアに移動する。外側のエリアがない、またはそのエリアが{safe}なら{trashcoin}にする。","Move to the outer area at the end of each turn. If there is no outer area or the area is {safe}, make it {trashcoin}."
"CheckUsableNeedExtraCostBySize",2281472703016960,"{handcoin}から合計{totalsize}サイズ以上のコインを{trashcoin}に移動することで使用できる。","It can be used by moving coins from {handcoin} to {trashcoin} with a total {totalsize} size or larger."
"OwnerSetDamage0",2282123935821824,"あなたがこのコインが設置されたエリアに止まった時、あなたにダメージを与える。その後{trashcoin}に移動する。","When you stop in the area where this coin is placed, it deals damage to you. It then moves to {trashcoin}."
"OwnerSetDamage1",2282168038928384,"あなたがこのコインが設置されたエリアに止まった時、設置されてからのターンが{turn}の倍数であるならあなたにダメージを与える。その後{trashcoin}に移動する。","When you stop in the area where this coin is placed, it deals damage to you if the turn since it was placed is a multiple of {turn}. It then moves to {trashcoin}."
"SetAllAreaTypeToWin",2283902102614016,"このコインがエリアA,B,C,Dに設置された時、あなたは勝利する。","You win when this coin is placed in area A,B,C,D."
"SetMoveToCopy",2285256548233216,"対戦相手に踏まれたことで{trash}に移動する時、設置されていたエリアに[{coinname}]の複製を設置する。","When moving to {trash} due to being stepped on by an opponent, a duplicate of [{coinname}] is placed in the area where it was placed."
"SetMoveToSideCopy",2286213159923712,"このコインが{field}から{trash}に移動する時、隣接するエリアにあなたのコインが無いなら[{coinname}]の複製を設置する。","When this coin moves from {field} to {trash}, place a duplicate of [{coinname}] if there is no coin of yours in the adjacent area."
"CheckUsableSetOnlyOne",2287331986321408,"このコインは一つしか設置できない。","Only one of these coins can be installed."
"UseSetToFusion",2289074480558080,"このコインが設置された時、現在のエリアおよび隣接するエリアにあるあなたのコインを{trashcoin}に移動する。その後、それらが持つダメージの{rate}%分、このコインのダメージを増加する。","When this coin is placed, move your coins in the current and adjacent areas to {trashcoin}. Then increase the damage of this coin by {rate}% of the damage they have."
"UseToGetCoin",2290890211536896,"使用時、{stockcoin}から[{coinname}]を取得する。","When used, [{coinname}] is taken from {stockcoin}."
"SetToSideCopy",2291545231798272,"このコインが設置された時、隣接するエリアにあなたのコインが設置されていないなら、[{coinname}]の複製を設置する。","When this coin is installed, if there is no coin of yours installed in the adjacent area, a duplicate of [{coinname}] is installed."
"SetTurnToBlast",2292583242346496,"設置されてから{turn}ターン経過後のターン終了時、対戦相手が設置エリアの{range}マス以内にいるなら、{damage}ダメージを与え、その後このコインを{trash}に移動する。","At the end of the turn after {turn} turns have passed since it was installed, if your opponent is within {range} squares of the installation area, deal {damage} damage and then move this coin to {trash}."
"SubstitutionMoveCoinName0",2293693613027328,"設置されている時、あなたのコインが{srccoinposition}から{dstcoinposition}に移動するなら、代わりにこのコインが移動する。","When installed, if your coin moves from {srccoinposition} to {dstcoinposition}, this coin will move instead."
"SubstitutionMoveCoinName1",2293704161701888,"設置されている時、あなたの[{coinname}]が{srccoinposition}から{dstcoinposition}に移動するなら、代わりにこのコインが移動する。","If your [{coinname}] moves from {srccoinposition} to {dstcoinposition} when installed, this coin will move instead."
"TurnToEvolution0",2296347911204864,"{coinposition}に移動してから{turn}ターン経過した時、このコインを除外する。その後[{coinname}]の複製を{stockcoin}に入れる。","When {turn} turns have passed since moving to {coinposition}, exclude this coin. Then put a duplicate of [{coinname}] into {stockcoin}."
"TurnToEvolution1",2296360192126976,"{coinposition}に移動してから{turn}ターン経過した時、このコインを除外する。その後[{coinname}]の複製を取得する。","When {turn} turns have passed since moving to {coinposition}, exclude this coin. Then get a duplicate of [{coinname}]."
"TurnToFullProtection",2643792868356096,"手持ちに移動してから{turn}ターン経過した後に使用した時、ダメージを100%軽減する。","When used after {turn} turns have elapsed since it was moved to the hand, it reduces damage by 100%."
"TurnToMove2",2644254875136000,"設置されてから{turn}ターン経過した場合、{dstcoinposition}に移動する。","If {turn} turns have elapsed since it was installed, it moves to {dstcoinposition}."
"UseForce",2644662842503168,"このコインが使用可能である時、必ず使用しなければならない。複数ある場合はいずれかから選ぶ。","Whenever this coin is available, it must be used. If there is more than one, choose one of them."
"UseToDamage0",2645390109650944,"使用後、あなたは{damage}ダメージを受ける。","After use, you take {damage} damage."
"UseToChangeCondition0",2645809783320576,"使用後、{player}は[{conditionname}{value}]を得る。","After use, {player} gets [{conditionname}{value}]."
"UseToAllLostCondition",2646932502032384,"使用後、{player}は[{conditionname}]を全て失う。","After use, {player} will lose all [{conditionname}]."
"UseToMoveCoinNameAll",2647607503958016,"使用後、{player}の{srccoinposition}にある[{coinname}]を全て{dstcoinposition}に移動する。","After use, move all [{coinname}] in {srccoinposition} of {player} to {dstcoinposition}."
"UseToMoveCurrentAreaCoinNameALL",2649392293556224,"使用後、現在のエリアにある{player}の[{coinname}]を全て{dstcoinposition}に移動する。","After use, all [{coinname}] of {player} in the current area are moved to {dstcoinposition}."
"UseToMoveCurrentAreaTagALL",2649679506911232,"使用後、タグ[{tagname}]を持つあなたの設置コインが現在のエリアにある時、その全てを{dstcoinposition}に移動する。","After use, when your installed coins with tag [{tagname}] are in the current area, move all of them to {dstcoinposition}."
"UseToMovePutCoins0",2651501546123264,"使用後、あなたの{setedcoin}を全て{coinposition}に移動する。","After use, set all {setedcoin} of {player} to {coinposition}."
"UseToMovePutCoins1",2651523008376832,"使用後、あなたの{setcoin}が重ねて設置されている時、その枚数が{num}以上であるなら全てを{coinposition}に移動する。","After use, all {setedcoins} of {player} stacked with {num} or more cards will be set to {coinposition}."
"UseToMovePutCoins2",2651533087289344,"使用後、あなたの{setcoin}が設置されている時、重ねて設置されているならその枚数が{num}以下である全てのコインを{coinposition}に移動する。","After use, all {setedcoins} of {player} whose stacked number of coins is less than {num} will be set to {coinposition}."
"UseToMoveTagALL0",2652885049880576,"使用後、あなたの{srccoinposition}にあるタグ[{tagname}]を持つコインを全て{dstcoinposition}に移動する。","After use, move all coins with tag [{tagname}] in your {srccoinposition} to {dstcoinposition}."
"AddValueStatusByChangeHiddenSide1",4319986097532928,"設置されている時、{player}の{coinposition}が裏向きになるたび、効果が{value}減少する。","When placed in {field}, Whenever {player}'s {coinposition} is turned face down, the effect is reduced by {value}."
"AddValueStatusByMoveCoinAny1",4331430566375424,"設置されている時、{player}が所有する{src}が{dst}に移動するたび、効果が{value}減少する。","When placed in {field}, Whenever {src} owned by {player} moves to {dst}, the effect is reduced by {value}."
"AddValueStatusByMoveCoinAnyFrom1",4333034015240192,"設置されている時、あなたが設置したコインがフィールドから離れるたび、効果が{value}減少する。","When installed, each time a coin you install leaves the field, the effect is reduced by {value}."
"AddValueStatusByMoveCoinAnyTo1",4333082841133056,"設置されている時、{player}が所有するコインが{dst}に移動するたび、効果が{value}減少する。","When placed in {field}, Each time a coin owned by {player} is moved to {dst}, the effect is reduced by {value}."
"AddValueStatusByMoveCoinNameFrom1",4337914733867008,"設置されている時、あなたの[{coinname}]が{src}から離れるたび、効果が{value}減少する。","When installed, each time your [{coinname}] leaves {src}, the effect is reduced by {value}."
"AddValueStatusByMoveCoinName1",4337946790932480,"設置されている時、{player}が所有する[{coinname}]が{src}から{dst}に移動するたび、効果が{value}減少する。","When placed in {field}, Each time [{coinname}] owned by {player} moves from {src} to {dst}, the effect is reduced by {value}."
"AddValueStatusByMoveCoinTagTo1",4340493039644672,"設置されている時、タグ[{tagname}]を持つあなたのコインが{dst}に移動するたび、効果が{value}減少する。","Whenever your coin with tag [{tagname}] moves to {dst} while this coin is in place, the effect is reduced by {value}."
"AddValueStatusByMoveCoinTagFrom1",4340533107830784,"設置されている時、{player}が所有するタグ[{tagname}]を持つコインが{src}から離れるたび、効果が{value}減少する。","When placed in {field}, Whenever a coin with tag [{tagname}] owned by {player} leaves {src}, the effect is reduced by {value}."
"AddValueStatusByMoveCoinTag1",4340555329253376,"設置されている時、{player}が所有するタグ[{tagname}]を持つコインが{src}から{dst}に移動するたび、効果が{value}減少する。","When placed in {field}, Whenever a coin with tag [{tagname}] owned by {player} is moved from {src} to {dst}, the effect is reduced by {value}."
"AddValueStatusByFirstSet1",4343023337418752,"このコインを設置した時、{field}にあるあなたのコインがこのコインのみだったなら、効果が{value}減少する。","If this coin was the only coin you had in {field} when you placed it, the effect is reduced by {value}."
"AddValueStatusByGetPlayerCondition1",4343461029818368,"設置されている時、いずれかのプレイヤーが[{conditionName}]を得るたび、効果が{value}減少する。","When installed, whenever either player gains [{conditionName}], the effect is reduced by {value}."
"AddValueStatusByLoopTurn1",4343888471339008,"設置されている時、{turn}ターンが経過するごとに効果が{value}減少する。","When placed in {field}, The effect is reduced by {value} for every {turn} turns that elapse."
"AddValueStatusByMovePlayer1",4344339006697472,"設置されている時、エリア{areaType}に止まるたび、効果が{value}減少する。","When placed in {field}, Each time it stops at an area {areaType}, the effect is reduced by {value}."
"AddValueStatusByResourceOver1",4355202249863168,"設置されている時、{player}の{resource}が{num}以上になるたび、効果が{value}減少する。","When placed in {field}, Whenever {resource} of {player} is {num} or more, the effect is reduced by {value}."
"AddValueStatusByResourceUnder1",4355204196020224,"設置されている時、{player}の{resource}が{num}以下になるたび、効果が{value}減少する。","When placed in {field}, Whenever {resource} of {player} becomes less than {num}, the effect is reduced by {value}."
"AddValueStatusByResourceEqual1",4355259170762752,"設置されている時、{player}の{resource}が{num}になるたび、効果が{value}減少する。","When placed in {field}, Whenever {resource} of {player} is {num}, the effect is reduced by {value}."
"AddValueStatusByUseCoin1",4355854342500352,"設置されている時、コインが使用されるたび、効果が{value}減少する。","When placed in {field}, Each time a coin is used, the effect is reduced by {value}."
"AddValueStatusBySetCoinName1",4355942183809024,"設置されている時、あなたの[{coinname}]が設置されるたび、効果が{value}減少する。","Whenever this coin is installed, the effect is reduced by {value} each time your [{coinname}] is installed."
"AddValueStatusByUseCoinTag1",4355982180691968,"設置されている時、タグ[{tagname}]を持つコインが使用されるたび、効果が{value}減少する。","When placed in {field}, Each time a coin with the tag [{tagname}] is used, the effect is reduced by {value}."
"AppendProtectionByTag1",4356706780262400,"タグ[{tagname}]を持つ{cointype}に対して使用した場合、軽減量が{value}減少する。","When used against {cointype} with the tag [{tagname}], the amount of reduction is reduced by {value}."
"AppendValueByCoinExist1",4361197860630528,"{player}の{coinposition}がある時、効果が{value}減少する。","When {player} has {coinposition}, the effect is reduced by {value}."
"AppendValueByCoinOver1",4361237463248896,"あなたの{coinposition}コインが{num}枚以上である時、効果が{value}減少する。","When your {coinposition} coins are {num} or more, the effect is reduced by {value}."
"AppendValueByCoinUnder1",4361278529679360,"{player}の{coinposition}が{num}枚以下である時、効果が{value}減少する。","When {player}'s {coinposition} is less than {num} cards, the effect is reduced by {value}."
"AppendValueByCoinNotExist1",4361304077185024,"{player}の{coinposition}がない時、効果が{value}減少する。","When {player} has no {coinposition}, the effect is reduced by {value}."
"AppendValueByCoinNameExist1",4362112009187328,"あなたの{coinposition}に[{coinname}]がある時、効果が{value}減少する。","When [{coinname}] is in your {coinposition}, the effect is reduced by {value}."
"AppendValueByCoinNameOver1",4362149481099264,"あなたの{coinposition}に[{coinname}]が{num}枚以上ある時、効果が{value}減少する。","When there are more than {num} copies of [{coinname}] in your {coinposition}, the effect is reduced by {value}."
"AppendValueByCoinNameUnder1",4362176798601216,"{player}の{coinposition}にある[{coinname}]が{num}枚以下である時、効果が{value}減少する。","When [{coinname}] in {coinposition} of {player} is less than or equal to {num} cards, the effect is reduced by {value}."
"AppendValueByCoinNameNotExist1",4362198931943424,"あなたの[{coinname}]が{coinposition}にない時、効果が{value}減少する。","When [{coinname}], the same owner as this coin, is not in {coinposition}, the effect is reduced by {value}."
"AppendValueByCoinTagExist1",4363412570583040,"{player}の{coinposition}にタグ[{tagname}]を持つコインがある時、効果が{value}減少する。","When {player}'s {coinposition} has a coin with the tag [{tagname}], the effect is reduced by {value}."
"AppendValueByCoinTagOver1",4363444636037120,"{player}の{coinposition}にタグ[{tagname}]を持つコインが{num}枚以上ある時、効果が{value}減少する。","When {player} has {num} or more coins with the tag [{tagname}] in {coinposition}, the effect is reduced by {value}."
"AppendValueByCoinTagUnder1",4363468413546496,"{player}の{coinposition}にあるタグ[{tagname}]を持つコインが{num}枚以下である時、効果が{value}減少する。","When there are less than {num} coins with the tag [{tagname}] in {coinposition} of {player}, the effect is reduced by {value}."
"AppendValueByCoinTagNotExist1",4363493365460992,"{player}の{coinposition}にタグ[{tagname}]を持つコインがない時、効果が{value}減少する。","When there are no coins with the tag [{tagname}] in {coinposition} of {player}, the effect is reduced by {value}."
"AppendValueByCoinNumCompareOver1",4373680696537088,"{player1}の{coinposition}が{player2}の{coinposition}より多い時、効果が{value}減少する。","When {player1}'s {coinposition} is greater than {player2}'s {coinposition}, the effect is reduced by {value}."
"AppendValueByCoinNumCompareMoreThan1",4373710220242944,"{player1}の{coinposition}が{player2}の{coinposition}より{num}枚以上多い時、効果が{value}減少する。","When {coinposition} of {player1} is more than {num} cards than {coinposition} of {player2}, the effect is reduced by {value}."
"AppendValueByCoinNumCompareUnder1",4373741597831168,"{player1}の{coinposition}が{player2}の{coinposition}より少ない時、効果が{value}減少する。","When {player1}'s {coinposition} is less than {player2}'s {coinposition}, the effect is reduced by {value}."
"AppendValueByCoinNumCompareLessThan1",4373767749316608,"{player1}の{coinposition}が{player2}の{coinposition}より{num}枚以上少ない時、効果が{value}減少する。","When {coinposition} of {player1} is more than {num} cards less than {coinposition} of {player2}, the effect is reduced by {value}."
"AppendValueByCoinNumCompareEqual1",4373816491323392,"{player1}の{coinposition}が{player2}の{coinposition}と同じ枚数である時、効果が{value}減少する。","When {player1}'s {coinposition} is the same number as {player2}'s {coinposition}, the effect is reduced by {value}."
"AppendValueByCoinTotalSizeOver1",4376832971845632,"{player}の{coinposition}にあるコインサイズ合計が{num}以上である時、効果が{value}減少する。","When the total coin size in {coinposition} of {player} is greater than or equal to {num}, the effect is reduced by {value}."
"AppendValueByCoinTotalSizeUnder1",4376862558466048,"{player}の{coinposition}にあるコインサイズ合計が{num}以下である時、効果が{value}減少する。","When the total coin size in {coinposition} of {player} is less than or equal to {num}, the effect is reduced by {value}."
"AppendValueByCoinTotalSizeZero1",4376889158742016,"{player}の{coinposition}にコインがない時、効果が{value}減少する。","When {player} has no coins in {coinposition}, the effect is reduced by {value}."
"AppendValueByCoinTypeExist1",4379545889615872,"{player}の{coinposition}に{cointype}がある時、効果が{value}減少する。","When {coinposition} of {player} has {cointype}, the effect is reduced by {value}."
"AppendValueByCoinTypeOver1",4379582354894848,"{player}の{coinposition}に{cointype}が{num}枚以上ある時、効果が{value}減少する。","When {coinposition} of {player} has {cointype} of {num} or more, the effect is reduced by {value}."
"AppendValueByCoinTypeUnder1",4379606845435904,"{player}の{coinposition}にある{cointype}が{num}枚以下である時、効果が{value}減少する。","When the {cointype} in {coinposition} of {player} is less than or equal to {num} cards, the effect is reduced by {value}."
"AppendValueByCoinTypeNotExist1",4379631369531392,"{player}の{coinposition}に{cointype}がない時、効果が{value}減少する。","When {coinposition} of {player} has no {cointype}, the effect is reduced by {value}."
"AppendValueByCurrentArea1",4380493202534400,"あなたがエリア{areatype}にいる場合、効果が{value}減少する。","If you are in area {areatype}, the effect is reduced by {value}."
"AppendValueByDiffOwnerSetCoinExist1",4387100321853440,"所有者の異なる{setcoin}が設置されたエリアがある時、効果が{value}減少する。","The effect is reduced by {value} when there is an area with {setcoin} installed by a different owner."
"AppendValueByDiffOwnerSetCoinOver1",4387145024745472,"所有者の異なる{setcoin}が設置されたエリアが{num}箇所以上ある時、効果が{value}減少する。","When there are more than {num} areas where {setcoin} with different owners are installed, the effect is reduced by {value}."
"AppendValueByDiffOwnerSetCoinUnder1",4387172308692992,"所有者の異なる{setcoin}が設置されたエリアが{num}箇所以下である時、効果が{value}減少する。","When there are less than {num} areas where {setcoin} with different owners are installed, the effect is reduced by {value}."
"AppendValueByDiffOwnerSetCoinNotExist1",4387195293478912,"所有者の異なる{setcoin}が設置されたエリアがない時、効果が{value}減少する。","When there is no area with {setcoin} installed with different owners, the effect is reduced by {value}."
"AppendValueByLastUse1",4388760259604480,"最後の一枚として使用した場合、効果が{value}減少する。","If used as the last card, the effect is reduced by {value}."
"AppendValueByLifeUnder0",4389895368290304,"あなたのライフが{num}以下である時、ダメージが{value}増加する。","When your life is less than {num}, damage is increased by {value}."
"AppendValueByLifeOver1",4389924296404992,"{player}のライフが{num}以上である時、ダメージが{value}減少する。","When {player}'s life is greater than or equal to {num}, damage is reduced by {value}."
"AppendValueByLifeUnder1",4389948363321344,"あなたのライフが{num}以下である時、ダメージが{value}減少する。","When your life is less than {num}, damage is reduced by {value}."
"AppendValueByLifeDigit1",4390540326416384,"あなたのライフの{digit}の位が{number}である時、効果が{value}減少する。","When the {digit} place of your life is {number}, the effect is reduced by {value}."
"AppendValueByPlayerConditionOver1",4390936679755776,"{player}が[{conditionname}{num}]を持つ時、効果が{value}減少する。","When {player} has [{conditionname}{num}], the effect is reduced by {value}."
"AppendValueByPlayerConditionUnder1",4390966329290752,"{player}が持つ[{name}]が{num}以下である時、効果が{value}減少する。","When [{name}] of {player} is less than {num}, the effect is reduced by {value}."
"AppendValueByPlayerConditionNotHas1",4390991767744512,"{player}が[{conditionname}]を持たない時、効果が{value}減少する。","When {player} does not have [{conditionname}], the effect is reduced by {value}."
"AppendValueByPutCoinsExist1",4395537122406400,"あなたの{setcoin}が他にある時、効果が{value}減少する。","When there is another {setcoin} with the same owner as this coin, the effect is reduced by {value}."
"AppendValueByPutCoinsOver1",4395569678594048,"あなたの{setcoin}が重ねられている時、その枚数が{num}枚以上であるなら、効果が{value}減少する。","When {setcoin} of the same owner as this coin is stacked, if the number of coins is {num} or more, the effect is reduced by {value}."
"AppendValueByPutCoinsUnder1",4395592281698304,"あなたの{setcoin}が重ねられている時、その枚数が{num}枚以下であるなら、効果が{value}減少する。","When {setcoin} of the same owner as this coin is stacked, if the number of coins is less than {num}, the effect is reduced by {value}."
"AppendValueByPutCoinsNotExist1",4395616080179200,"あなたの{setcoin}が重ねられていない時、効果が{value}減少する。","When {setcoin} of the same owner as this coin is not stacked, the effect is reduced by {value}."
"AppendValueByResourceOver1",4397686699012096,"{player}の{resource}が{num}以上である時、効果が{value}減少する。","When {player}'s {resource} is greater than or equal to {num}, the effect is reduced by {value}."
"AppendValueByResourceUnder1",4397747008909312,"{player}の{resource}が{num}以下である時、効果が{value}減少する。","When {player}'s {resource} is less than or equal to {num}, the effect is reduced by {value}."
"AppendValueByResourceZero1",4397773714042880,"{player}の{resource}が0である時、効果が{value}減少する。","When {player}'s {resource} is 0, the effect is reduced by {value}."
"AppendValueByReverseSetCoinExist1",4398907698655232,"{player}の{reverse}で設置されている{setedcoin}がある時、効果が{value}減少する。","When {player} has {setedcoin} installed in {reverse}, the effect is reduced by {value}."
"AppendValueByReverseSetCoinOver1",4398940330340352,"{player}の{reverse}で設置されている{setedcoin}が{num}枚以上である時、効果が{value}減少する。","When {player} has {num} or more {setedcoins} installed in {reverse}, the effect is reduced by {value}."
"AppendValueByReverseSetCoinUnder1",4398962425933824,"{player}の{reverse}で設置されている{setedcoin}が{num}枚以下である時、効果が{value}減少する。","When {player} has less than {num} {setedcoins} installed in {reverse}, the effect is reduced by {value}."
"AppendValueByReverseSetCoinNotExist1",4398992675254272,"{player}の{reverse}で設置されている{setedcoin}がない時、効果が{value}減少する。","When there is no {setedcoin} installed in {player}'s {reverse}, the effect is reduced by {value}."
"AppendValueBySameAreaExist1",4726736550309888,"設置されたエリアに同じ所有者である{setcoin}がある時、効果が{value}減少する。","When there is {setcoin} of the same owner in the installed area, the effect is reduced by {value}."
"AppendValueBySameAreaOver1",4726765847523328,"設置されたエリアに同じ所有者である{setcoin}が{num}枚以上ある時、効果が{value}減少する。","When there are more than {num} {setcoin} of the same owner in the installed area, the effect is reduced by {value}."
"AppendValueBySameAreaUnder1",4726787200724992,"このコインが設置されたエリアにある、あなたの{setcoin}が{num}枚以下である時、効果が{value}減少する。","When there are less than {num} {setcoin} of the same owner as this coin in the area where this coin is placed, the effect is reduced by {value}."
"AppendValueBySameAreaNotExist1",4726808180633600,"設置されたエリアに同じ所有者の{setcoin}がない時、効果が{value}減少する。","When there is no {setcoin} of the same owner in the installed area, the effect is reduced by {value}."
"AppendValueBySameAreaTagExist1",4729088980234240,"設置されたエリアに、タグ[{tagname}]を持つあなたのコインがある時、効果が{value}減少する。","When your coins with tag [{tagname}] are in the installed area, the effect is reduced by {value}."
"AppendValueBySameAreaTagOver1",4729137650937856,"このコインが設置されたエリアに、あなたのタグ[{tagname}]を持つ{setcoin}が{num}枚以上ある時、効果が{value}減少する。","When there are {num} or more {setcoin} with the same owner tag [{tagname}] as this coin in the area where this coin is placed, the effect is reduced by {value}."
"AppendValueBySameAreaTagUnder1",4729158928642048,"このコインが設置されたエリアに、あなたのタグ[{tagname}]を持つ{setcoin}が{num}枚以下である時、効果が{value}減少する。","When there are less than {num} {setcoin} with the same owner tag [{tagname}] as this coin in the area where this coin is placed, the effect is reduced by {value}."
"AppendValueBySameAreaTagNotExist1",4729181246533632,"設置されたエリアに、あなたのタグ[{tagname}]を持つ{setcoin}がない時、効果が{value}減少する。","When there is no {setcoin} with the same owner tag [{tagname}] as this coin in the installed area, the effect is reduced by {value}."
"AppendValueByTurnOver1",4732845038186496,"{coinposition}になってからのターン数が{num}以上である時、効果が{value}減少する。","If the number of turns since you became {coinposition} is greater than or equal to {num}, the effect is reduced by {value}."
"AppendValueByTurnUnder1",4732869193183232,"{coinposition}になってからのターン数が{num}以下である時、効果が{value}減少する。","When the number of turns since becoming {coinposition} is less than or equal to {num}, the effect is reduced by {value}."
"AppendValueByTurnZero1",4732893004247040,"{coinposition}になってからまだターンが経過していない時、効果が{value}減少する。","When no turns have passed since you became {coinposition}, the effect is reduced by {value}."
"AppendValuesByCoin1",4735609789165568,"{player}の{coinposition}の枚数×{value}だけ効果が減少する。","The effect is reduced by {value} times the number of {coinposition} of {player}."
"AppendValuesByCoinName1",4735630571941888,"{player}の{coinposition}にある[{coinname}]の枚数×{value}だけ効果が減少する。","The effect is reduced by {value} times the number of [{coinname}]s in {coinposition} of {player}."
"AppendValuesByCoinNumCompare1",4735655892955136,"{player1}の{coinposition}枚数が{player2}の{coinposition}枚数より多い場合、その差×{value}だけ効果が減少する。","If the number of {coinposition} of {player1} is greater than the number of {coinposition} of {player2}, the effect is reduced by {value} times the difference."
"AppendValuesByCoinTag1",4735751846047744,"あなたの{coinposition}にあるタグ[{tagname}]を持つコイン枚数×{value}だけ効果が減少する。","The effect is reduced by {value} times the number of tags [{tagname}] in your {coinposition}."
"AppendValuesByCoinTotalSize1",4735788500070400,"{player}の{coinposition}にあるコインのサイズ合計×{value}だけ効果が減少する。","The effect is reduced by {value} times the total size of the coins in {player}'s {coinposition}."
"AppendValuesByCoinType1",4735829956571136,"{player}の{coinposition}にある{cointype}の枚数×{value}だけ効果が減少する。","The effect is reduced by {value} times the number of {cointype} in {coinposition} of {player}."
"AppendValuesByPlayerCondition1",4736637066489856,"あなたが持つ[{conditionname}]×{value}だけ効果が減少する。","The effect is reduced by [{conditionname}] multiply{value} you have."
